"title","category","rank","profile","outcome","reason","hostMs","uniqueFrames"
"Mario","watchfaces","46","qemu_gabbro","download-unavailable","TypeError: Invalid URL","147.4939599999925","0"
"Perspective","watchfaces","47","qemu_emery","download-unavailable","TypeError: Invalid URL","143.11343299999135","0"
"Perspective","watchfaces","47","qemu_flint","download-unavailable","TypeError: Invalid URL","157.06506699998863","0"
"Perspective","watchfaces","47","qemu_gabbro","download-unavailable","TypeError: Invalid URL","138.44776700000511","0"
"Timeboxed","watchfaces","48","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","178.87101500001154","0"
"Timeboxed","watchfaces","48","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","188.2942650000041","0"
"Timeboxed","watchfaces","48","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","162.80216900000232","0"
"Simple Weather","watchfaces","49","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","157.80887199999415","0"
"Simple Weather","watchfaces","49","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","154.25718700001016","0"
"Simple Weather","watchfaces","49","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","140.01172900001984","0"
"Make Me Smile","watchfaces","50","qemu_emery","scenario-completed","","28377.779149999988","112"
"Make Me Smile","watchfaces","50","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","164.71242399999755","0"
"Make Me Smile","watchfaces","50","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","146.9421990000119","0"
"On11","watchfaces","51","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","142.31622400000924","0"
"On11","watchfaces","51","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","140.24989800000913","0"
"On11","watchfaces","51","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","145.6749279999931","0"
"Smile","watchfaces","52","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","169.1013399999938","0"
"Smile","watchfaces","52","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","159.0204959999828","0"
"Smile","watchfaces","52","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","156.31812999999966","0"
"Implode","watchfaces","53","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","166.47275600000285","0"
"Implode","watchfaces","53","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","153.90744000000996","0"
"Implode","watchfaces","53","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","156.3745619999827","0"
"Big Shadow","watchfaces","54","qemu_emery","execution-stopped","Error: SyntaxError: Unexpected end of JSON input
    at <input>:1:1
    at parse (native)
    at <anonymous> (pebble-js-app.js:41:35)
    at dispatch (virtual-phone-bootstrap.js:406:119)
    at configurationClosed (virtual-phone-bootstrap.js:472:180)
","54527.02199000001","110"
"Big Shadow","watchfaces","54","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","150.95513799999026","0"
"Big Shadow","watchfaces","54","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","149.33676399997785","0"
"Weathergraph - weather forecast, hourly and beautiful, with step counter, health and heartrate (hrm)","watchfaces","55","qemu_emery","scenario-completed","","31066.943958999997","114"
"Weathergraph - weather forecast, hourly and beautiful, with step counter, health and heartrate (hrm)","watchfaces","55","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","152.90601900001639","0"
"Weathergraph - weather forecast, hourly and beautiful, with step counter, health and heartrate (hrm)","watchfaces","55","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","158.21597499999916","0"
"Sliding Text","watchfaces","56","qemu_emery","scenario-completed","","34912.003845","107"
"Sliding Text","watchfaces","56","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","152.7171629999939","0"
"Sliding Text","watchfaces","56","qemu_gabbro","scenario-completed","","32555.577345999976","80"
"Darth Time","watchfaces","57","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","147.77077500001178","0"
"Darth Time","watchfaces","57","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","142.14501599999494","0"
"Darth Time","watchfaces","57","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","151.4056359999813","0"
"Fair Weather","watchfaces","58","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","156.13498200001777","0"
"Fair Weather","watchfaces","58","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","154.68946600001073","0"
"Fair Weather","watchfaces","58","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","165.1456649999891","0"
"TetrisTime","watchfaces","59","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","158.70830399999977","0"
"TetrisTime","watchfaces","59","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","151.569416000013","0"
"TetrisTime","watchfaces","59","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","161.71251900002244","0"
"Big Mickey","watchfaces","60","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","165.3255680000002","0"
"Big Mickey","watchfaces","60","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","160.2457829999912","0"
"Big Mickey","watchfaces","60","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","169.47609399998328","0"
"Crush 'Em","watchfaces","61","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","152.0608619999839","0"
"Crush 'Em","watchfaces","61","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","164.03705499999342","0"
"Crush 'Em","watchfaces","61","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","141.25732800000696","0"
"Super Watchface","watchfaces","62","qemu_emery","download-unavailable","TypeError: Invalid URL","169.3579369999934","0"
"Super Watchface","watchfaces","62","qemu_flint","download-unavailable","TypeError: Invalid URL","139.58110799998394","0"
"Super Watchface","watchfaces","62","qemu_gabbro","download-unavailable","TypeError: Invalid URL","144.38001600001007","0"
"Consensus","watchfaces","63","qemu_emery","execution-stopped","Error: SyntaxError: Unexpected end of JSON input
    at <input>:1:1
    at parse (native)
    at <anonymous> (pebble-js-app.js:97:3887)
    at dispatch (virtual-phone-bootstrap.js:406:119)
    at configurationClosed (virtual-phone-bootstrap.js:472:180)
","37407.207975","119"
"Consensus","watchfaces","63","qemu_flint","execution-stopped","Error: SyntaxError: Unexpected end of JSON input
    at <input>:1:1
    at parse (native)
    at <anonymous> (pebble-js-app.js:97:3887)
    at dispatch (virtual-phone-bootstrap.js:406:119)
    at configurationClosed (virtual-phone-bootstrap.js:472:180)
","30082.892972","104"
"Consensus","watchfaces","63","qemu_gabbro","execution-stopped","Error: SyntaxError: Unexpected end of JSON input
    at <input>:1:1
    at parse (native)
    at <anonymous> (pebble-js-app.js:97:3887)
    at dispatch (virtual-phone-bootstrap.js:406:119)
    at configurationClosed (virtual-phone-bootstrap.js:472:180)
","35451.97809000002","92"
"Beam Up","watchfaces","64","qemu_emery","scenario-completed","","29518.908889000013","112"
"Beam Up","watchfaces","64","qemu_flint","scenario-completed","","24302.638248000003","83"
"Beam Up","watchfaces","64","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","168.02396999998018","0"
"BB8's FACE","watchfaces","65","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","148.71729299999424","0"
"BB8's FACE","watchfaces","65","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","157.92730299997493","0"
"BB8's FACE","watchfaces","65","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","177.13185899998643","0"
"CLEAR","watchfaces","66","qemu_emery","execution-stopped","Error: SyntaxError: Unexpected end of JSON input
    at <input>:1:1
    at parse (native)
    at <anonymous> (pebble-js-app.js:237:36)
    at dispatch (virtual-phone-bootstrap.js:406:119)
    at configurationClosed (virtual-phone-bootstrap.js:472:180)
","31856.53571700002","116"
"CLEAR","watchfaces","66","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","166.1665240000002","0"
"CLEAR","watchfaces","66","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","159.58192900000722","0"
"YWeather Health","watchfaces","67","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","168.34635599999456","0"
"YWeather Health","watchfaces","67","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","161.60824500001036","0"
"YWeather Health","watchfaces","67","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","178.48392699999386","0"
"Fourier","watchfaces","68","qemu_emery","scenario-completed","","34298.34586","116"
"Fourier","watchfaces","68","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","157.7449450000131","0"
"Fourier","watchfaces","68","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","155.5687120000075","0"
"Street by Dalpek","watchfaces","69","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","156.46496700000716","0"
"Street by Dalpek","watchfaces","69","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","143.41966899999534","0"
"Street by Dalpek","watchfaces","69","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","153.76768299998366","0"
"Fuzzy Text International","watchfaces","70","qemu_emery","download-unavailable","TypeError: Invalid URL","155.44613699999172","0"
"Fuzzy Text International","watchfaces","70","qemu_flint","download-unavailable","TypeError: Invalid URL","157.62378300001728","0"
"Fuzzy Text International","watchfaces","70","qemu_gabbro","download-unavailable","TypeError: Invalid URL","159.63988199998857","0"
"Happy","watchfaces","71","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","140.9327199999825","0"
"Happy","watchfaces","71","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","186.1770639999886","0"
"Happy","watchfaces","71","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","161.73709800001234","0"
"R2D2's FACE","watchfaces","72","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","169.26028200000292","0"
"R2D2's FACE","watchfaces","72","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","172.13669299997855","0"
"R2D2's FACE","watchfaces","72","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","170.9747609999904","0"
"Pixwag (Black)","watchfaces","73","qemu_emery","download-unavailable","TypeError: Invalid URL","173.23742300001322","0"
"Pixwag (Black)","watchfaces","73","qemu_flint","download-unavailable","TypeError: Invalid URL","174.13810000001104","0"
"Pixwag (Black)","watchfaces","73","qemu_gabbro","download-unavailable","TypeError: Invalid URL","149.02118300000438","0"
"Simply Light","watchfaces","74","qemu_emery","scenario-completed","","32373.696261000005","116"
"Simply Light","watchfaces","74","qemu_flint","scenario-completed","","27183.146135000017","97"
"Simply Light","watchfaces","74","qemu_gabbro","scenario-completed","","28195.199583999987","69"
" Analog Hodinky","watchfaces","75","qemu_emery","scenario-completed","","29981.054992999998","111"
" Analog Hodinky","watchfaces","75","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","166.13631000000169","0"
" Analog Hodinky","watchfaces","75","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","160.57491300001857","0"
"Velocity","watchfaces","76","qemu_emery","download-unavailable","TypeError: Invalid URL","154.77772700000787","0"
"Velocity","watchfaces","76","qemu_flint","download-unavailable","TypeError: Invalid URL","143.47332699998515","0"
"Velocity","watchfaces","76","qemu_gabbro","download-unavailable","TypeError: Invalid URL","156.92580100000487","0"
"Motiv8","watchfaces","77","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","143.48848300002282","0"
"Motiv8","watchfaces","77","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","158.97326600001543","0"
"Motiv8","watchfaces","77","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","153.3779729999951","0"
"LCARS","watchfaces","78","qemu_emery","execution-stopped","Error: SyntaxError: Unexpected end of JSON input
    at <input>:1:1
    at parse (native)
    at <anonymous> (pebble-js-app.js:186:35)
    at dispatch (virtual-phone-bootstrap.js:406:119)
    at configurationClosed (virtual-phone-bootstrap.js:472:180)
","31880.634321999998","115"
"LCARS","watchfaces","78","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","174.87264700001106","0"
"LCARS","watchfaces","78","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","179.08902499999385","0"
"Clipped","watchfaces","79","qemu_emery","execution-stopped","Error: SyntaxError: Unexpected end of JSON input
    at <input>:1:1
    at parse (native)
    at <anonymous> (pebble-js-app.js:118:32)
    at dispatch (virtual-phone-bootstrap.js:406:119)
    at configurationClosed (virtual-phone-bootstrap.js:472:180)
","29317.92240499999","112"
"Clipped","watchfaces","79","qemu_flint","execution-stopped","Error: SyntaxError: Unexpected end of JSON input
    at <input>:1:1
    at parse (native)
    at <anonymous> (pebble-js-app.js:118:32)
    at dispatch (virtual-phone-bootstrap.js:406:119)
    at configurationClosed (virtual-phone-bootstrap.js:472:180)
","24764.607652000006","95"
"Clipped","watchfaces","79","qemu_gabbro","execution-stopped","Error: SyntaxError: Unexpected end of JSON input
    at <input>:1:1
    at parse (native)
    at <anonymous> (pebble-js-app.js:118:32)
    at dispatch (virtual-phone-bootstrap.js:406:119)
    at configurationClosed (virtual-phone-bootstrap.js:472:180)
","26650.949683999992","83"
"PebbleEye 007","watchfaces","80","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","147.12372799997684","0"
"PebbleEye 007","watchfaces","80","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","148.05908799997997","0"
"PebbleEye 007","watchfaces","80","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","168.45665099998587","0"
"PokeBattle","watchfaces","81","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","142.84449499999755","0"
"PokeBattle","watchfaces","81","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","147.60724199999822","0"
"PokeBattle","watchfaces","81","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","144.81887099999585","0"
"Metro Watch","watchfaces","82","qemu_emery","download-unavailable","TypeError: Invalid URL","151.90701100000297","0"
"Metro Watch","watchfaces","82","qemu_flint","download-unavailable","TypeError: Invalid URL","131.31983200000832","0"
"Metro Watch","watchfaces","82","qemu_gabbro","download-unavailable","TypeError: Invalid URL","145.8439860000217","0"
"Rolex Steel","watchfaces","83","qemu_emery","download-unavailable","TypeError: Invalid URL","134.28399100000388","0"
"Rolex Steel","watchfaces","83","qemu_flint","download-unavailable","TypeError: Invalid URL","150.58442299999297","0"
"Rolex Steel","watchfaces","83","qemu_gabbro","download-unavailable","TypeError: Invalid URL","151.75205800001277","0"
"Aspire","watchfaces","84","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","175.58530999999493","0"
"Aspire","watchfaces","84","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","169.90435100000468","0"
"Aspire","watchfaces","84","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","178.56911300000502","0"
"Small Lake House","watchfaces","85","qemu_emery","scenario-completed","","32002.05939499999","101"
"Small Lake House","watchfaces","85","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","173.83024299997487","0"
"Small Lake House","watchfaces","85","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","182.5645530000038","0"
"Ecliptic","watchfaces","86","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","138.41611799999373","0"
"Ecliptic","watchfaces","86","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","154.30077000000165","0"
"Ecliptic","watchfaces","86","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","151.3890539999993","0"
"Pebble Fighter 2","watchfaces","87","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","144.4503520000144","0"
"Pebble Fighter 2","watchfaces","87","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","146.42527400000836","0"
"Pebble Fighter 2","watchfaces","87","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","151.8844589999935","0"
"KS Original","watchfaces","88","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","151.72770700001274","0"
"KS Original","watchfaces","88","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","151.35777600001893","0"
"KS Original","watchfaces","88","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","157.28094900000724","0"
"Negative","watchfaces","89","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","139.63812400001916","0"
"Negative","watchfaces","89","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","147.4988659999799","0"
"Negative","watchfaces","89","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","158.40677899998263","0"
"Christmas Time","watchfaces","90","qemu_emery","execution-stopped","Error: SyntaxError: Unexpected end of JSON input
    at <input>:1:1
    at parse (native)
    at <anonymous> (pebble-js-app.js:228:35)
    at dispatch (virtual-phone-bootstrap.js:406:119)
    at configurationClosed (virtual-phone-bootstrap.js:472:180)
","25062.323692000005","115"
"Christmas Time","watchfaces","90","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","147.807066999987","0"
"Christmas Time","watchfaces","90","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","150.6756839999871","0"
"90degrees A","watchfaces","91","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","170.59614099998726","0"
"90degrees A","watchfaces","91","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","141.65382200002205","0"
"90degrees A","watchfaces","91","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","146.65282999997726","0"
"Chunk Weather","watchfaces","92","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","169.6087380000099","0"
"Chunk Weather","watchfaces","92","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","193.59730399999535","0"
"Chunk Weather","watchfaces","92","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","166.133227000013","0"
"Modulite 2.0","watchfaces","93","qemu_emery","scenario-completed","","46311.053369","112"
"Modulite 2.0","watchfaces","93","qemu_flint","scenario-completed","","31656.67023399999","124"
"Modulite 2.0","watchfaces","93","qemu_gabbro","scenario-completed","","37512.467984999996","85"
"HealthView","watchfaces","94","qemu_emery","scenario-completed","","25084.063900999987","111"
"HealthView","watchfaces","94","qemu_flint","scenario-completed","","19978.689354000002","94"
"HealthView","watchfaces","94","qemu_gabbro","scenario-completed","","21210.752053000004","83"
"Titan","watchfaces","95","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","160.6628609999898","0"
"Titan","watchfaces","95","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","151.42161099999794","0"
"Titan","watchfaces","95","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","163.17080399999395","0"
"CobbleStyle 2","watchfaces","96","qemu_emery","scenario-completed","","23006.106973000016","113"
"CobbleStyle 2","watchfaces","96","qemu_flint","scenario-completed","","19261.424734","96"
"CobbleStyle 2","watchfaces","96","qemu_gabbro","scenario-completed","","21767.320150999993","88"
"Creepy by Dalpek","watchfaces","97","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","156.2432470000058","0"
"Creepy by Dalpek","watchfaces","97","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","144.71924799997942","0"
"Creepy by Dalpek","watchfaces","97","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","175.24990600001183","0"
"Periodic","watchfaces","98","qemu_emery","download-unavailable","TypeError: Invalid URL","167.6365630000073","0"
"Periodic","watchfaces","98","qemu_flint","download-unavailable","TypeError: Invalid URL","146.10514100000728","0"
"Periodic","watchfaces","98","qemu_gabbro","download-unavailable","TypeError: Invalid URL","149.73133300000336","0"
"Brick Neon","watchfaces","99","qemu_emery","scenario-completed","","30178.441364","118"
"Brick Neon","watchfaces","99","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","162.86870200000703","0"
"Brick Neon","watchfaces","99","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","153.2723560000013","0"
"Mondaine","watchfaces","100","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","140.8069339999929","0"
"Mondaine","watchfaces","100","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","167.36939000000712","0"
"Mondaine","watchfaces","100","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","153.99984900001436","0"
